0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
4.9742465,4.882175,4.790967,4.7006216,4.6111383,4.5225186,4.4347615,4.347868,4.261839,4.176674,4.092374,4.008938,3.9263673,3.8446615,3.7638216,3.6838472,3.6047394,3.5264978,3.449123,3.372615,3.296974,3.2222009,3.1482952,3.0752575,3.0030885,2.9317882,2.8613565,2.791794,2.723101,2.6552777,2.5883238,2.5222414,2.4570286,2.392687,2.3292165,2.2666173,2.2048898,2.1440344,2.0840507,2.02494,1.966702,1.9093367,1.8528452,1.797227,1.7424828,1.6886126,1.635617,1.5834962,1.5322502,1.4818795,1.4323844,1.3837651,1.3360219,1.2891551,1.2431651,1.1980518,1.153816,1.1104573,1.0679768,1.0263742,0.9856499,0.94580424,0.90683746,0.8687499,0.83154166,0.79521334,0.7597649,0.72519684,0.6915093,0.65870255,0.6267771,0.5957329,0.5655705,0.53628993,0.5078918,0.48037603,0.45374313,0.42799324,0.40312684,0.379144,0.35604513,0.3338304,0.31250015,0.2920547,0.2724943,0.25381917,0.23602973,0.21912608,0.20310865,0.18797763,0.17373334,0.16037604,0.14790608,0.13632359,0.12562901,0.11582252,0.10690444,0.09887504,0.091734596,0.08548339,0.08012172,0.07564984,0.07206805,0.06937662,0.06757585,0.066665985,0.06664734,0.06752018,0.069284774,0.07194143,0.0754904,0.079932,0.08526647,0.09149411,0.098615214,0.10663004,0.115538895,0.12534201,0.1360397,0.14763229,0.16012,0.17350315,0.18778194,0.20295674,0.21902785,0.23599543,0.25385988,0.27262148,0.29228035,0.31283695,0.33429152,0.35664427,0.37989566,0.4040458,0.42909494,0.45504346,0.4818917,0.5096398,0.53828806,0.5678368,0.5982865,0.6296371,0.66188896,0.6950426,0.72909814,0.76405585,0.7999158,0.83667874,0.8743446,0.91291374,0.95238656,0.9927631,1.0340443,1.0762296,1.1193196,1.1633142,1.2082149,1.2540206,1.3007325,1.3483504,1.3968745,1.4463056,1.4966435,1.5478888,1.6000419,1.6531024,1.7070712,1.7619481,1.8177341,1.8744287,1.9320328,1.9905462,2.04997,2.1103034,2.1715474,2.2337017,2.2967675,2.3607442,2.4256325,2.4914322,2.5581446,2.6257691,2.6943066,2.7637565,2.8341198,2.905397,2.977587,3.0506918,3.124711,3.1996443,3.2754934,3.3522575,3.4299366,3.5085316,3.588043,3.6684704,3.7498147,3.8320758,3.9152539,3.9993494
5.0590816,4.966221,4.874222,4.7830853,4.692812,4.6034007,4.5148525,4.427169,4.340348,4.2543917,4.1692986,4.0850706,4.001708,3.91921,3.8375778,3.756811,3.6769102,3.597875,3.5197072,3.4424055,3.365971,3.2904046,3.2157047,3.1418736,3.0689104,2.996815,2.9255886,2.855231,2.7857432,2.717125,2.6493766,2.5824976,2.5164893,2.4513516,2.3870857,2.32369,2.261166,2.199514,2.138734,2.0788262,2.019791,1.9616287,1.9043397,1.8479238,1.7923815,1.7377136,1.68392,1.6310006,1.5789562,1.527787,1.477493,1.4280747,1.3795323,1.3318661,1.2850766,1.2391638,1.1941277,1.1499693,1.1066883,1.0642852,1.0227603,0.982114,0.9423462,0.90345746,0.86544794,0.82831806,0.792068,0.7566981,0.72220844,0.6885997,0.65587175,0.62402517,0.59305984,0.5629765,0.53377515,0.50545615,0.47801977,0.45146632,0.42579606,0.4010093,0.37710628,0.35408726,0.33195254,0.3107024,0.29033712,0.270857,0.25226235,0.23455335,0.21773033,0.20179358,0.1867434,0.17258002,0.15930375,0.14691485,0.13541365,0.12480034,0.11507529,0.10623875,0.09829099,0.09123227,0.0850629,0.07978319,0.07539336,0.07189373,0.06928455,0.06756612,0.06673872,0.066802636,0.067758135,0.06960551,0.072345026,0.07597698,0.08050165,0.08591931,0.092230245,0.099434726,0.10753305,0.116525516,0.12641235,0.13719384,0.14887033,0.16144204,0.17490928,0.18927231,0.20453145,0.22068693,0.23773907,0.25568816,0.27453443,0.2942782,0.31491974,0.33645937,0.35889736,0.38223392,0.40646932,0.431604,0.45763814,0.484572,0.5124058,0.54114,0.5707748,0.60131043,0.63274723,0.66508555,0.6983256,0.7324676,0.7675117,0.80345863,0.84030825,0.8780611,0.91671735,0.95627725,0.99674124,1.0381094,1.080382,1.1235596,1.1676424,1.2126304,1.2585241,1.3053238,1.35303,1.4016424,1.4511615,1.501588,1.5529214,1.6051629,1.6583123,1.7123697,1.7673358,1.8232108,1.8799948,1.937688,1.9962909,2.0558035,2.1162267,2.17756,2.2398043,2.3029597,2.3670268,2.4320052,2.4978952,2.5646977,2.6324124,2.7010403,2.7705808,2.841035,2.9124026,2.9846842,3.0578794,3.13199,3.2070148,3.2829547,3.35981,3.4375808,3.5162678,3.5958707,3.6763904,3.757826,3.840179,3.9234495
4.9582133,4.866286,4.775221,4.68502,4.5956807,4.5072055,4.419593,4.3328447,4.246961,4.1619415,4.0777864,3.9944963,3.912071,3.8305118,3.7498186,3.6699913,3.59103,3.5129352,3.435707,3.3593464,3.2838538,3.2092283,3.1354706,3.0625815,2.9905608,2.9194088,2.8491259,2.7797122,2.7111685,2.6434948,2.5766912,2.510758,2.4456952,2.381504,2.3181837,2.2557354,2.1941586,2.1334538,2.0736222,2.0146627,1.9565761,1.8993632,1.8430232,1.7875575,1.7329657,1.6792483,1.6264057,1.5744379,1.523345,1.473128,1.4237866,1.3753214,1.3277322,1.2810196,1.2351843,1.1902258,1.1461449,1.1029415,1.0606163,1.0191691,0.9786004,0.9389108,0.90010023,0.862169,0.82511747,0.78894585,0.75365454,0.7192435,0.68571335,0.65306425,0.6212966,0.5904104,0.56040615,0.53128415,0.5030445,0.4756876,0.44921377,0.4236231,0.39891613,0.37509292,0.35215393,0.33009925,0.3089293,0.2886443,0.26924464,0.25073043,0.23310201,0.21635967,0.20050377,0.18553448,0.17145212,0.15825693,0.14594926,0.13452934,0.1239975,0.11435396,0.105599046,0.09773299,0.09075611,0.084668696,0.079471,0.07516331,0.07174592,0.06921909,0.06758312,0.066838264,0.06698483,0.06802311,0.069953345,0.07277583,0.07649085,0.08109868,0.08659962,0.09299393,0.10028191,0.108463824,0.117539935,0.12751059,0.138376,0.15013647,0.16279228,0.17634371,0.19079107,0.20613463,0.22237465,0.23951143,0.2575452,0.27647632,0.296305,0.31703162,0.33865634,0.3611796,0.38460144,0.4089224,0.43414253,0.46026236,0.48728195,0.51520175,0.5440219,0.5737427,0.60436463,0.63588774,0.6683124,0.70163876,0.7358674,0.7709983,0.80703205,0.8439686,0.8818084,0.9205518,0.9601989,1.0007502,1.0422057,1.084566,1.1278311,1.1720015,1.2170775,1.2630591,1.3099471,1.357741,1.4064419,1.4560494,1.5065641,1.5579865,1.6103168,1.6635545,1.7177011,1.7727562,1.8287201,1.8855932,1.9433758,2.0020683,2.0616705,2.1221833,2.1836066,2.2459404,2.3091857,2.3733428,2.4384112,2.5043914,2.5712845,2.6390896,2.7078078,2.777439,2.847984,2.9194424,2.9918153,3.0651019,3.1393034,3.2144194,3.2904506,3.3673975,3.44526,3.5240386,3.6037333,3.6843445,3.7658727,3.848318,3.9316807,4.0159607
5.0429387,4.9502215,4.8583665,4.7673745,4.6772447,4.5879784,4.4995747,4.4120355,4.3253603,4.239549,4.154602,4.0705204,3.987303,3.9049513,3.8234649,3.7428443,3.6630905,3.5842028,3.506182,3.429028,3.3527415,3.2773218,3.2027702,3.129087,3.056272,2.984326,2.9132488,2.84304,2.7737012,2.7052321,2.6376328,2.5709045,2.5050466,2.4400592,2.3759427,2.312698,2.2503247,2.188824,2.1281948,2.0684385,2.009555,1.9515445,1.8944075,1.8381442,1.7827543,1.728239,1.6745982,1.621832,1.569941,1.5189251,1.4687849,1.4195205,1.3711321,1.3236203,1.2769854,1.231227,1.186346,1.1423428,1.099217,1.0569695,1.0156004,0.97511,0.9354984,0.89676595,0.85891306,0.8219399,0.7858468,0.75063413,0.71630186,0.68285054,0.6502805,0.6185918,0.58778477,0.5578597,0.52881706,0.50065684,0.4733795,0.4469853,0.42147452,0.3968473,0.37310413,0.35024518,0.3282707,0.307181,0.28697643,0.26765713,0.24922355,0.23167582,0.21501432,0.19923925,0.18435097,0.1703497,0.15723573,0.14500935,0.13367082,0.12322048,0.11365858,0.10498536,0.097201146,0.090306185,0.0843008,0.079185225,0.07495977,0.0716247,0.069180325,0.067626886,0.06696468,0.067193985,0.0683151,0.070328295,0.07323384,0.077032015,0.081723124,0.08730742,0.093785204,0.10115674,0.10942235,0.11858228,0.12863679,0.13958618,0.15143074,0.16417076,0.1778065,0.19233823,0.20776631,0.22409096,0.2413124,0.259431,0.27844706,0.2983608,0.3191725,0.3408825,0.36349106,0.3869984,0.41140488,0.43671072,0.4629162,0.49002174,0.5180274,0.54693365,0.5767407,0.60744876,0.63905823,0.67156935,0.70498246,0.7392976,0.77451533,0.8106359,0.8476596,0.88558644,0.924417,0.96415156,1.0047902,1.0463333,1.088781,1.1321341,1.1763924,1.2215562,1.2676258,1.3146019,1.3624842,1.4112732,1.4609692,1.5115728,1.5630836,1.6155024,1.6688294,1.7230649,1.7782092,1.834262,1.8912245,1.9490966,2.0078783,2.0675704,2.1281726,2.1896858,2.25211,2.315445,2.379692,2.4448507,2.5109217,2.577905,2.6458008,2.7146096,2.784332,2.8549674,2.9265168,2.99898,3.0723586,3.146651,3.2218585,3.2979815,3.3750203,3.4529743,3.5318441,3.6116307,3.6923342,3.7739549,3.856492,3.9399474
4.9422474,4.8504653,4.759545,4.6694875,4.5802937,4.491963,4.4044952,4.3178926,4.2321544,4.147281,4.063272,3.9801278,3.8978496,3.8164368,3.7358894,3.6562092,3.5773947,3.4994476,3.4223673,3.346155,3.2708092,3.1963322,3.1227229,3.049982,2.97811,2.9071076,2.8369737,2.7677097,2.6993155,2.6317914,2.5651379,2.4993546,2.4344428,2.3704016,2.3072326,2.2449353,2.1835093,2.1229565,2.063276,2.0044684,1.946534,1.889473,1.8332859,1.7779727,1.7235337,1.6699693,1.61728,1.5654657,1.5145267,1.4644635,1.415276,1.3669652,1.3195305,1.2729726,1.2272922,1.1824888,1.138563,1.0955151,1.0533456,1.0120546,0.971642,0.93210864,0.8934546,0.8556802,0.8187855,0.78277105,0.747637,0.7133837,0.6800113,0.6475202,0.61591065,0.5851829,0.5553372,0.5263739,0.49829328,0.47109562,0.44478112,0.41935012,0.39480293,0.3711398,0.348361,0.32646674,0.30545747,0.28533337,0.26609465,0.24774171,0.23027483,0.21369411,0.19800007,0.18319288,0.16927281,0.15624012,0.14409517,0.13283816,0.122469395,0.112989195,0.104397774,0.09669547,0.089882545,0.083959244,0.07892591,0.07478277,0.07153014,0.069168285,0.06769747,0.06711802,0.067430176,0.068634234,0.070730455,0.073719166,0.077600606,0.08237507,0.0880428,0.094604164,0.102059394,0.11040874,0.11965252,0.12979102,0.14082447,0.15275328,0.16557755,0.1792977,0.19391395,0.20942661,0.22583595,0.24314223,0.26134577,0.2804468,0.30044568,0.32134262,0.3431379,0.36583185,0.3894247,0.41391683,0.43930843,0.4655998,0.4927912,0.520883,0.5498754,0.5797687,0.61056316,0.64225906,0.6748568,0.7083565,0.7427586,0.7780633,0.81427073,0.85138136,0.88939553,0.9283134,0.9681352,1.0088614,1.0504923,1.0930278,1.1364684,1.1808146,1.2260667,1.2722244,1.3192885,1.3672591,1.4161367,1.4659213,1.5166135,1.5682132,1.6207207,1.6741368,1.7284614,1.7836944,1.8398371,1.896889,1.9548502,2.0137217,2.0735035,2.1341956,2.1957989,2.2583127,2.321738,2.386075,2.451324,2.5174854,2.5845592,2.6525457,2.7214456,2.7912583,2.8619852,2.9336257,3.00618,3.0796494,3.1540334,3.2293327,3.3055472,3.382677,3.4607234,3.5396855,3.6195643,3.7003593,3.7820718,3.8647013,3.948249,4.0327144
5.0268645,4.934292,4.8425803,4.751733,4.6617484,4.5726266,4.4843683,4.3969746,4.3104444,4.2247787,4.139978,4.0560417,3.9729714,3.8907661,3.8094265,3.7289534,3.6493464,3.5706062,3.492732,3.415726,3.339587,3.264316,3.189913,3.116378,3.0437121,2.9719145,2.9009862,2.8309271,2.761738,2.6934187,2.62597,2.5593913,2.4936836,2.4288468,2.364881,2.3017871,2.2395656,2.178216,2.1177387,2.0581343,1.9994028,1.9415445,1.8845599,1.828449,1.7732122,1.7188499,1.6653621,1.6127496,1.561012,1.5101502,1.4601638,1.4110537,1.3628199,1.3154627,1.2689828,1.2233795,1.1786538,1.1348058,1.091836,1.0497445,1.0085313,0.96819705,0.9287421,0.8901664,0.8524705,0.81565446,0.77971864,0.74466336,0.710489,0.6771957,0.64478374,0.6132533,0.5826048,0.5528386,0.52395487,0.4959539,0.46883595,0.44260135,0.41725028,0.39278314,0.36920008,0.34650156,0.32468775,0.30375886,0.28371528,0.26455727,0.24628513,0.22889903,0.21239933,0.19678636,0.18206033,0.1682215,0.15527023,0.14320673,0.13203132,0.121744275,0.112345874,0.10383636,0.09621605,0.08948522,0.083644144,0.07869312,0.0746324,0.071462266,0.06918304,0.06779496,0.06729833,0.06769343,0.0689805,0.07115988,0.07423182,0.07819659,0.083054505,0.08880581,0.09545082,0.10298978,0.11142301,0.12075076,0.13097332,0.14209095,0.15410401,0.1670127,0.1808173,0.19551814,0.21111551,0.22760963,0.24500082,0.26328933,0.28247547,0.30255955,0.3235418,0.3454225,0.36820194,0.3918805,0.41645837,0.44193575,0.46831304,0.49559057,0.5237685,0.5528471,0.5828267,0.6137076,0.64549017,0.6781745,0.711761,0.7462499,0.78164154,0.81793606,0.85513395,0.8932354,0.9322407,0.9721501,1.0129639,1.0546823,1.0973055,1.1408345,1.1852686,1.2306085,1.2768545,1.324007,1.3720663,1.4210322,1.4709055,1.5216861,1.5733751,1.6259716,1.6794765,1.73389,1.7892128,1.8454447,1.9025859,1.9606371,2.019598,2.0794697,2.1402516,2.2019444,2.264549,2.3280647,2.3924918,2.4578311,2.5240831,2.5912478,2.6593246,2.728315,2.7982194,2.869037,2.9407687,3.0134146,3.0869753,3.1614506,3.2368412,3.3131473,3.390369,3.468507,3.5475612,3.6275322,3.7084196,3.7902246,3.8729467,3.9565866
4.926353,4.8347144,4.7439384,4.654026,4.5649767,4.4767923,4.389471,4.303014,4.217421,4.132694,4.04883,3.965833,3.883701,3.8024352,3.722036,3.6425025,3.5638359,3.4860363,3.4091036,3.333039,3.257842,3.1835132,3.1100528,3.037461,2.9657385,2.8948848,2.8249006,2.7557864,2.687542,2.6201682,2.5536652,2.4880323,2.4232712,2.3593814,2.296363,2.234217,2.1729429,2.112542,2.0530133,1.9943581,1.936576,1.8796678,1.8236334,1.768473,1.7141874,1.6607767,1.6082408,1.5565804,1.5057954,1.4558861,1.4068534,1.358697,1.3114172,1.2650144,1.2194892,1.1748414,1.1310712,1.0881793,1.0461658,1.005031,0.964775,0.92539835,0.8869012,0.8492839,0.81254643,0.77668947,0.7417132,0.70761776,0.67440355,0.6420708,0.6106198,0.58005077,0.55036396,0.5215599,0.49363863,0.46660048,0.4404458,0.4151748,0.3907878,0.36728504,0.34466687,0.32293347,0.30208516,0.2821222,0.26304495,0.24485362,0.22754855,0.2111299,0.19559813,0.18095332,0.16719593,0.15432608,0.14234418,0.13125046,0.1210452,0.11172867,0.10330116,0.09576294,0.08911431,0.083355516,0.078486905,0.074508704,0.0714212,0.069224656,0.0679194,0.06750569,0.06798379,0.069354005,0.07161662,0.07477188,0.0788201,0.08376156,0.0895965,0.09632526,0.10394809,0.11246524,0.12187707,0.13218379,0.14338571,0.1554831,0.16847628,0.18236548,0.197151,0.21283312,0.22941212,0.24688832,0.26526192,0.28453323,0.30470258,0.3257703,0.34773657,0.37060162,0.39436588,0.4190295,0.4445928,0.47105616,0.4984197,0.52668387,0.55584884,0.58591497,0.6168825,0.6487516,0.6815227,0.7151961,0.749772,0.78525066,0.82163244,0.85891753,0.89710635,0.9361991,0.976196,1.0170975,1.0589038,1.1016151,1.1452317,1.189754,1.2351822,1.2815167,1.3287574,1.376905,1.42596,1.475922,1.5267915,1.5785689,1.6312548,1.6848489,1.7393519,1.7947639,1.8510851,1.9083159,1.9664567,2.0255075,2.0854688,2.1463408,2.208124,2.2708185,2.3344245,2.398942,2.4643724,2.5307145,2.5979698,2.666138,2.7352195,2.8052144,2.876123,2.9479458,3.0206835,3.0943356,3.1689024,3.244385,3.3207827,3.398096,3.476326,3.5554724,3.6355355,3.7165153,3.7984128,3.8812275,3.9649596,4.04961
5.0108595,4.918431,4.8268657,4.736162,4.6463223,4.557346,4.4692335,4.381985,4.295601,4.210081,4.125427,4.041637,3.9587133,3.8766544,3.7954624,3.7151363,3.6356769,3.557084,3.4793591,3.4025006,3.3265102,3.2513874,3.1771328,3.1037471,3.0312302,2.959582,2.888803,2.818894,2.7498548,2.6816854,2.6143868,2.5479586,2.4824014,2.417716,2.3539019,2.2909594,2.228889,2.167691,2.1073658,2.047913,1.9893342,1.9316287,1.8747969,1.818839,1.7637553,1.7095464,1.6562124,1.6037536,1.55217,1.5014622,1.4516307,1.4026752,1.354596,1.307394,1.261069,1.2156211,1.1710511,1.1273592,1.0845454,1.04261,1.0015534,0.96137595,0.9220778,0.8836591,0.8461205,0.809462,0.773684,0.7387865,0.7047703,0.6716351,0.6393818,0.6080102,0.57752055,0.5479135,0.51918924,0.49134767,0.46438947,0.43831483,0.413124,0.38881716,0.36539474,0.34285694,0.32120413,0.3004364,0.28055426,0.26155785,0.24344747,0.22622338,0.20988594,0.1944354,0.179872,0.16619605,0.15340778,0.14150755,0.13049558,0.12037219,0.11113763,0.102792226,0.095336184,0.08876984,0.08309345,0.078307316,0.074411705,0.0714069,0.06929318,0.06807084,0.06774013,0.06830135,0.06975479,0.072100714,0.07533941,0.07947114,0.08449622,0.09041491,0.09722751,0.10493425,0.11353549,0.123031445,0.1334224,0.14470872,0.15689057,0.16996829,0.18394214,0.19881243,0.21457943,0.23124339,0.24880469,0.26726353,0.28662014,0.30687487,0.32802802,0.35007986,0.37303066,0.39688075,0.42163026,0.44727963,0.47382906,0.5012789,0.5296293,0.55888075,0.58903337,0.62008756,0.65204334,0.6849014,0.7186617,0.7533246,0.7888905,0.8253595,0.86273205,0.9010083,0.9401886,0.98027325,1.0212625,1.0631565,1.105956,1.1496607,1.1942712,1.2397877,1.2862104,1.3335398,1.3817762,1.4309198,1.4809704,1.531929,1.5837954,1.6365705,1.6902539,1.7448461,1.8003474,1.8567584,1.9140787,1.9723095,2.0314503,2.0915015,2.1524634,2.2143369,2.2771218,2.340818,2.4054265,2.4709468,2.53738,2.6047256,2.672985,2.742158,2.8122437,2.8832433,2.9551578,3.0279868,3.10173,3.1763892,3.2519631,3.328453,3.4058585,3.4841805,3.5634186,3.643574,3.7246466,3.8066359,3.8895435,3.973369
4.910527,4.819034,4.7284036,4.6386366,4.5497327,4.4616933,4.3745174,4.288206,4.2027597,4.118179,4.034463,3.951612,3.8696272,3.788509,3.708256,3.6288705,3.5503523,3.4727004,3.3959167,3.3200006,3.2449522,3.1707723,3.0974605,3.0250182,2.953445,2.8827415,2.8129072,2.7439432,2.6758492,2.6086257,2.542273,2.4767914,2.4121814,2.3484428,2.2855763,2.2235818,2.1624599,2.1022108,2.0428345,1.9843318,1.9267026,1.8699471,1.8140659,1.7590593,1.704927,1.6516699,1.599288,1.5477818,1.4971511,1.4473968,1.3985189,1.3505174,1.3033929,1.2571455,1.2117757,1.1672838,1.1236697,1.0809342,1.039077,0.9980989,0.9579999,0.9187802,0.88044035,0.8429804,0.8064007,0.77070177,0.7358835,0.7019463,0.66889054,0.6367165,0.60542434,0.5750144,0.54548717,0.51684254,0.48908103,0.4622028,0.43620822,0.41109756,0.3868711,0.36352915,0.34107184,0.31949964,0.2988127,0.27901137,0.2600959,0.24206653,0.22492366,0.20866746,0.19329825,0.17881629,0.16522188,0.1525153,0.14069684,0.12976673,0.119725324,0.11057284,0.10230959,0.09493583,0.08845187,0.08285797,0.07815443,0.074341506,0.0714195,0.06938867,0.06824933,0.068001725,0.06864616,0.07018291,0.07261225,0.07593446,0.08014983,0.08525862,0.09126114,0.09815767,0.10594846,0.11463382,0.124214016,0.13468933,0.14606006,0.1583265,0.17148885,0.18554752,0.20050266,0.21635462,0.2331037,0.25075012,0.2692942,0.28873622,0.3090765,0.33031526,0.35245273,0.37548932,0.39942518,0.42426082,0.4499963,0.4766319,0.5041681,0.53260493,0.5619429,0.59218216,0.623323,0.65536577,0.6883106,0.7221581,0.7569081,0.79256123,0.82911766,0.86657757,0.9049414,0.94420934,0.9843818,1.0254588,1.067441,1.1103284,1.1541213,1.1988201,1.244425,1.2909365,1.3383543,1.3866793,1.4359117,1.4860513,1.537099,1.5890545,1.6419188,1.6956915,1.7503732,1.8059642,1.8624647,1.9198751,1.9781953,2.0374262,2.0975676,2.1586196,2.2205834,2.2834585,2.3472452,2.4119442,2.4775555,2.5440795,2.6115162,2.6798663,2.74913,2.8193073,2.890399,2.9624045,3.0353248,3.1091597,3.1839104,3.2595763,3.3361583,3.413656,3.49207,3.571401,3.651648,3.7328126,3.8148952,3.897895,3.9818132,4.0666494
4.9949245,4.902641,4.81122,4.720662,4.630968,4.542137,4.4541707,4.367069,4.28083,4.1954565,4.1109486,4.0273066,3.944529,3.8626184,3.7815738,3.701395,3.6220837,3.5436385,3.466061,3.3893516,3.31351,3.2385364,3.1644309,3.0911942,3.0188265,2.9473283,2.8766992,2.80694,2.7380512,2.6700325,2.6028845,2.5366075,2.4712014,2.406667,2.3430042,2.2802136,2.2182956,2.1572497,2.0970767,2.0377767,1.9793503,1.9217978,1.8651185,1.8093144,1.7543844,1.7003294,1.6471492,1.5948446,1.5434153,1.4928622,1.4431852,1.3943849,1.346461,1.2994143,1.2532446,1.207953,1.1635389,1.1200032,1.0773457,1.035567,0.9946673,0.9546469,0.9155059,0.87724465,0.8398638,0.8033632,0.76774305,0.733004,0.69914615,0.6661698,0.6340753,0.60286266,0.5725325,0.543085,0.51452017,0.4868387,0.4600406,0.43412626,0.40909597,0.38494992,0.3616884,0.33931172,0.31782022,0.29721415,0.27749375,0.25865927,0.24071108,0.2236494,0.20747454,0.19218677,0.17778637,0.16427363,0.15164874,0.13991216,0.12906402,0.11910465,0.110034324,0.10185334,0.094561964,0.08816047,0.08264915,0.07802828,0.07429815,0.071459025,0.06951119,0.06845493,0.06829053,0.06901825,0.07063842,0.07315125,0.07655708,0.08085616,0.086048774,0.09213522,0.09911577,0.10699067,0.11576026,0.12542482,0.13598457,0.14743982,0.15979089,0.173038,0.18718149,0.2022216,0.21815865,0.23499288,0.2527246,0.27135402,0.29088148,0.31130734,0.3326318,0.3548551,0.37797755,0.40199944,0.42692116,0.4527428,0.47946474,0.50708735,0.5356107,0.5650353,0.59536123,0.626589,0.65871865,0.69175065,0.72568506,0.76052237,0.7962628,0.83290666,0.87045413,0.9089057,0.9482614,0.9885217,1.0296867,1.0717568,1.1147327,1.1586138,1.203401,1.2490942,1.2956942,1.343201,1.3916147,1.440936,1.4911646,1.5423015,1.5943463,1.6472998,1.701162,1.7559332,1.8116138,1.868204,1.9257042,1.9841145,2.0434353,2.103667,2.1648092,2.2268636,2.2898293,2.3537066,2.4184961,2.484198,2.5508132,2.6183407,2.686782,2.7561367,2.8264055,2.8975885,2.9696858,3.0426977,3.1166244,3.1914666,3.2672248,3.343898,3.421488,3.4999948,3.579418,3.6597579,3.7410147,3.8231902,3.906283,3.9902942
4.8947725,4.8034234,4.712939,4.6233172,4.5345597,4.4466662,4.359637,4.273472,4.1881723,4.1037374,4.020169,3.9374654,3.8556278,3.7746575,3.694553,3.6153157,3.536945,3.4594417,3.3828063,3.3070388,3.2321398,3.158109,3.0849473,3.0126548,2.941231,2.8706775,2.8009932,2.7321796,2.6642363,2.5971642,2.5309625,2.4656322,2.4011734,2.3375866,2.2748718,2.2130294,2.1520603,2.0919635,2.03274,1.9743904,1.916914,1.860312,1.8045843,1.7497311,1.6957531,1.6426502,1.5904229,1.5390708,1.4885952,1.438996,1.3902729,1.3424268,1.2954578,1.2493665,1.2041528,1.1598169,1.1163594,1.0737803,1.03208,0.9912586,0.95131695,0.9122547,0.8740725,0.8367704,0.8003488,0.764808,0.7301484,0.69636965,0.6634729,0.6314579,0.600325,0.57007456,0.54070693,0.5122222,0.4846208,0.45790285,0.4320688,0.40711886,0.38305336,0.35987246,0.33757657,0.3161659,0.29564068,0.2760013,0.25724792,0.23938097,0.22240062,0.20630723,0.19110096,0.1767822,0.16335121,0.1508082,0.13915351,0.12838744,0.11851022,0.10952218,0.10142355,0.09421463,0.08789571,0.08246704,0.07792895,0.07428168,0.07152554,0.06966079,0.06868773,0.0686066,0.06941773,0.07112137,0.073717825,0.077207334,0.081590235,0.08686675,0.09303722,0.10010187,0.10806101,0.11691491,0.1266639,0.13730818,0.14884806,0.16128388,0.17461585,0.18884428,0.20396942,0.21999161,0.23691112,0.25472814,0.27344307,0.2930561,0.31356764,0.33497784,0.35728696,0.38049546,0.40460348,0.42961136,0.45551932,0.48232767,0.51003677,0.53864676,0.56815803,0.5985708,0.6298853,0.6621021,0.6952212,0.72924286,0.7641675,0.7999954,0.83672684,0.874362,0.9129012,0.95234483,0.99269307,1.0339464,1.0761045,1.1191684,1.163138,1.2080137,1.2537957,1.3004843,1.3480797,1.3965826,1.4459927,1.4963105,1.5475365,1.5996708,1.6527134,1.7066652,1.7615261,1.8172964,1.8739763,1.9315666,1.990067,2.049478,2.1097996,2.171033,2.2331772,2.2962332,2.3602014,2.425082,2.4908745,2.5575807,2.6251993,2.693732,2.7631779,2.833538,2.904812,2.9770012,3.050105,3.1241236,3.199058,3.2749078,3.3516736,3.429356,3.5079546,3.5874703,3.667903,3.749253,3.8315208,3.9147067,3.9988103,4.0838327
